Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
1762640396288.000	10000000	9322.000	15.900	2.000	-25.800	51.300	184.000	184.000	173.300	73.900	115.000	42.100	16.600	15.100	13.000	-0.167	-1.642	0.059	27.875	39.387	19.427	31.969	25.894
1762640396288.000	10000000	9322.000	15.900	2.000	-25.800	51.300	184.000	184.000	173.300	73.900	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	27.924	39.213	19.365	31.522	25.894
1762640396288.000	10000000	9322.000	15.900	2.000	-25.800	51.300	184.000	184.000	173.300	73.900	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.049	39.139	19.352	31.212	25.894
1762640396288.000	10000000	9322.000	15.900	2.000	-25.800	51.300	184.000	184.000	173.300	73.600	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.185	39.288	19.241	30.492	25.894
1762640396288.000	10000000	9322.000	15.900	2.000	-25.800	51.300	184.000	184.000	173.300	73.600	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.731	39.499	17.938	28.520	25.894
1762640396288.000	10000000	9287.000	15.900	2.000	-30.700	51.300	184.000	184.000	173.300	73.600	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.619	39.486	17.467	28.259	25.797
1762640396288.000	10000000	9287.000	15.900	2.000	-30.700	51.300	184.000	184.000	173.300	73.600	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.619	39.412	16.995	28.185	25.797
1762640396288.000	10000000	9287.000	15.900	2.000	-30.700	51.300	184.000	184.000	173.300	73.300	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.644	39.449	16.586	28.049	25.797
1762640396288.000	10000000	9287.000	15.900	2.000	-30.700	51.300	184.000	184.000	173.300	73.300	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.793	39.288	15.780	27.825	25.797
1762640396288.000	10000000	9287.000	15.900	2.000	-31.800	51.300	184.000	184.000	173.300	73.300	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.111	39.238	15.445	27.701	25.797
1762640396288.000	10000000	9287.000	15.900	2.000	-31.800	51.100	184.000	184.000	173.300	73.000	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.346	39.065	14.986	27.577	25.797
1762640396288.000	10000000	9287.000	15.900	2.000	-31.800	51.100	184.000	184.000	173.300	73.000	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.297	39.102	14.862	27.528	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-31.800	51.100	184.000	184.000	173.300	73.000	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.272	39.213	14.415	27.515	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-32.800	51.100	184.000	184.000	173.300	73.000	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.272	39.089	14.229	27.490	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-32.800	50.600	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.334	39.499	13.621	27.850	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	0.066	-1.240	0.667	28.272	39.350	13.571	27.751	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	1.779	-0.452	0.530	28.284	39.362	13.658	28.024	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	0.978	-0.697	0.264	28.259	39.337	13.658	28.123	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	0.978	-0.697	0.264	26.684	39.189	13.683	28.111	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	0.978	-0.697	0.264	28.173	39.151	13.634	28.259	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	0.978	-0.697	0.264	28.111	38.866	13.733	28.272	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	1.917	-1.532	0.859	28.148	38.606	13.708	28.235	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	1.917	-1.532	0.859	28.123	38.568	13.609	28.272	25.797
1762640396288.000	10000000	9287.000	16.500	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	1.917	-1.532	0.859	28.123	38.333	13.621	28.098	25.797
1762640396288.000	10000000	9287.000	16.600	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	1.917	-1.532	0.859	28.284	38.481	13.993	28.173	25.797
1762640396288.000	10000000	9220.000	16.600	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	1.917	-1.532	0.859	28.210	38.469	14.043	28.284	25.611
1762640396288.000	10000000	9220.000	16.600	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	1.917	-1.532	0.859	28.346	38.519	14.093	28.321	25.611
1762640396288.000	10000000	9220.000	16.600	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	1.917	-1.532	0.859	28.259	38.506	14.155	28.446	25.611
1762640396288.000	10000000	9220.000	16.600	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	1.917	-1.532	0.859	28.247	38.593	14.055	28.421	25.611
1762640396288.000	10000000	9213.000	16.600	2.000	-32.800	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	1.846	-1.480	0.748	28.297	38.506	13.919	28.743	25.592
1762640396288.000	10000000	9213.000	16.600	2.000	-34.200	49.900	184.000	184.000	173.300	72.600	115.000	42.100	16.600	15.100	13.000	1.846	-1.480	0.748	28.272	38.692	13.795	28.756	25.592
1762640396288.000	10000000	9213.000	16.600	2.000	-34.200	44.800	184.000	184.000	173.300	68.300	115.000	42.100	16.600	15.100	13.000	1.846	-1.480	0.748	28.222	38.668	13.410	28.979	25.592
1762640396288.000	10000000	9213.000	16.600	2.000	-34.200	44.800	184.000	184.000	173.300	68.300	115.000	42.100	16.600	15.100	13.000	1.846	-1.480	0.748	28.272	38.692	13.361	29.066	25.592
1762640396288.000	10000000	9213.000	16.600	2.000	-33.500	44.800	184.000	184.000	173.300	68.300	115.000	42.100	16.600	15.100	13.000	1.846	-1.480	0.748	28.297	38.494	13.199	29.202	25.592
1762640396288.000	10000000	9213.000	16.600	2.000	-33.500	44.800	184.000	184.000	173.300	68.300	115.000	42.100	16.600	15.100	13.000	1.846	-1.480	0.748	28.284	38.407	13.063	29.872	25.592
1762640396288.000	10000000	9213.000	16.600	2.000	-33.500	44.700	184.000	184.000	173.300	67.600	115.000	42.100	16.600	15.100	13.000	1.846	-1.480	0.748	28.098	38.209	13.162	30.071	25.592
1762640396288.000	10000000	9213.000	16.600	2.000	-33.500	44.700	184.000	184.000	173.300	67.600	115.000	42.100	16.600	15.100	13.000	1.846	-1.480	0.748	28.197	38.345	13.249	30.195	25.592
1762640396288.000	10000000	9396.000	16.600	2.000	-33.500	44.700	184.000	184.000	173.300	67.600	115.000	42.100	16.600	15.100	13.000	1.846	-1.480	0.748	28.185	38.444	13.447	30.331	26.100
1762640396288.000	10000000	9396.000	16.600	2.000	-33.500	44.700	184.000	184.000	173.300	67.600	115.000	42.100	16.600	15.100	13.000	1.846	-1.480	0.748	28.123	38.357	13.460	30.418	26.100
1762640003072.000	10000000	9396.000	16.600	2.000	-33.500	44.700	184.000	184.000	173.300	67.600	115.000	42.100	16.600	15.100	13.000	0.821	-1.669	0.090	27.974	38.444	13.683	30.455	26.100
1762640396288.000	10000000	9396.000	16.700	2.000	-33.500	44.700	184.000	184.000	173.300	67.600	115.000	42.100	16.600	15.100	13.000	0.821	-1.669	0.090	28.123	38.395	14.093	30.418	26.100
1762640396288.000	10000000	9396.000	16.700	2.000	-33.500	44.700	184.000	184.000	173.300	67.600	115.000	42.100	16.600	15.100	13.000	0.821	-1.669	0.090	28.036	38.395	13.696	30.530	26.100
1762640396288.000	10000000	9396.000	16.700	2.000	-33.500	44.700	184.000	184.000	173.300	67.600	115.000	42.100	16.600	15.100	13.000	0.821	-1.669	0.090	28.049	38.395	13.745	30.654	26.100
1762640396288.000	10000000	9396.000	16.700	2.000	-33.500	44.700	184.000	184.000	173.300	67.600	115.000	42.100	16.600	15.100	13.000	1.169	-1.717	0.471	27.999	38.444	13.683	30.319	26.100
1762640396288.000	10000000	9396.000	16.700	2.000	-33.500	44.700	184.000	184.000	173.300	67.600	115.000	42.100	16.600	15.100	13.000	1.169	-1.717	0.471	27.937	37.998	13.745	30.480	26.100
1762640396288.000	10000000	9479.000	16.700	2.000	-31.100	44.700	184.000	184.000	173.300	67.600	115.000	42.100	16.600	15.100	13.000	1.169	-1.717	0.471	27.875	37.948	13.832	30.455	26.331
1762640003072.000	10000000	9479.000	16.700	2.000	-31.100	44.700	183.700	184.000	173.300	67.300	115.000	42.100	16.600	15.100	13.000	1.169	-1.717	0.471	27.987	37.861	13.906	30.319	26.331
1762640003072.000	10000000	9479.000	16.700	2.000	-31.100	44.700	183.700	184.000	173.300	67.300	115.000	42.100	16.600	15.100	13.000	1.169	-1.717	0.471	27.924	38.258	13.782	30.282	26.331
1762640396288.000	10000000	9479.000	16.700	2.000	-31.100	44.700	183.700	184.000	173.300	67.300	115.000	42.100	16.600	15.100	13.000	1.169	-1.717	0.471	27.875	38.022	13.658	30.480	26.331
1762640396288.000	10000000	9479.000	16.700	2.000	-31.100	44.700	183.700	184.000	173.300	67.300	115.000	42.100	16.600	15.100	13.000	1.169	-1.717	0.471	27.937	38.233	13.906	30.567	26.331
1762640396288.000	10000000	9479.000	16.700	2.000	-31.100	44.700	183.700	184.000	173.300	67.300	115.000	42.100	16.600	15.100	13.000	1.169	-1.717	0.471	27.937	38.395	13.931	30.567	26.331
1762640396288.000	10000000	9479.000	16.700	2.000	-31.100	44.700	183.700	184.000	173.300	67.300	115.000	42.100	16.600	15.100	13.000	1.368	-1.456	-0.243	27.937	38.457	13.447	30.641	26.331
1762640396288.000	10000000	9479.000	16.700	2.000	-31.100	44.700	183.700	184.000	173.300	67.300	115.000	42.100	16.600	15.100	13.000	1.368	-1.456	-0.243	27.875	38.618	13.820	30.765	26.331
1762640396288.000	10000000	9446.000	16.900	2.000	-31.100	44.700	183.700	184.000	173.300	67.300	115.000	42.100	16.600	15.100	13.000	1.368	-1.456	-0.243	28.049	38.767	13.931	30.927	26.239
1762640396288.000	10000000	9446.000	16.900	2.000	-31.100	44.700	183.700	184.000	173.300	67.300	115.000	42.100	16.600	15.100	13.000	1.368	-1.456	-0.243	27.763	38.742	14.068	31.894	26.239
1762640396288.000	10000000	9446.000	16.900	2.000	-31.100	44.800	183.700	184.000	173.300	67.300	115.000	42.100	16.600	15.100	13.000	1.368	-1.456	-0.243	27.627	38.692	14.055	31.671	26.239
1762640396288.000	10000000	9446.000	16.900	2.000	-31.100	44.800	183.700	184.000	174.000	67.300	115.000	44.000	23.000	13.400	13.000	1.368	-1.456	-0.243	27.627	38.618	14.093	32.142	26.239
1762640396288.000	10000000	9596.000	16.900	2.000	-31.100	44.800	183.700	184.000	174.000	67.300	115.000	44.000	23.000	13.400	13.000	1.368	-1.456	-0.243	27.627	38.841	14.229	32.167	26.656
1762640396288.000	10000000	9596.000	16.900	2.000	-26.900	44.800	183.700	184.100	174.000	67.300	115.000	44.000	23.000	13.400	13.000	1.368	-1.456	-0.243	27.676	38.767	14.043	32.229	26.656
1762640396288.000	10000000	9596.000	16.900	2.000	-26.900	44.800	183.700	184.100	174.000	66.900	115.000	44.000	23.000	13.400	13.000	1.368	-1.456	-0.243	27.714	38.816	14.155	32.217	26.656
1762640003072.000	10000000	9596.000	16.900	2.000	-26.900	44.800	183.700	184.100	174.000	66.900	115.000	44.000	23.000	13.400	13.000	1.368	-1.456	-0.243	27.900	38.903	14.130	32.080	26.656
1762640003072.000	10000000	9596.000	16.900	2.000	-26.900	44.800	183.700	184.100	174.500	66.900	115.000	43.100	23.300	13.400	13.000	0.599	-1.989	0.351	27.937	39.139	14.179	32.043	26.656
1762640396288.000	10000000	9596.000	16.900	2.000	-26.900	44.800	183.700	184.100	174.500	67.000	115.000	43.100	23.300	13.400	13.000	0.599	-1.989	0.351	28.135	39.300	14.142	31.882	26.656
1762640396288.000	10000000	9596.000	16.900	2.000	-26.900	44.800	183.700	184.100	174.500	67.000	115.000	43.100	23.300	13.400	13.000	0.599	-1.989	0.351	28.111	39.337	13.993	31.733	26.656
1762640396288.000	10000000	9596.000	16.900	2.000	-26.900	44.800	183.700	184.100	174.500	67.000	115.000	43.100	23.300	13.400	13.000	-0.009	-1.790	0.064	28.334	39.784	14.117	30.902	26.656
1762640396288.000	10000000	9596.000	16.900	2.000	-26.900	44.800	183.700	184.100	174.500	67.000	115.000	43.100	23.300	13.400	13.000	-0.009	-1.790	0.064	28.235	39.685	14.093	30.641	26.656
1762640396288.000	10000000	9596.000	16.900	2.000	-26.900	44.800	183.700	184.100	174.500	67.000	115.000	43.100	23.300	13.400	13.000	-0.009	-1.790	0.064	28.321	39.858	14.130	30.542	26.656
1762640396288.000	10000000	9596.000	16.900	2.000	-26.900	44.900	183.700	184.100	174.500	67.000	115.000	43.100	23.300	13.400	13.000	1.579	-1.826	-0.034	28.173	39.945	14.167	30.480	26.656
1762640396288.000	10000000	9596.000	16.900	2.000	-26.900	44.900	183.700	184.100	174.500	67.000	115.000	43.100	23.300	13.400	13.000	1.579	-1.826	-0.034	28.123	39.858	13.882	30.356	26.656
1762640396288.000	10000000	9596.000	17.100	2.000	-26.900	44.900	183.700	184.100	174.500	67.000	115.000	43.100	23.300	13.400	13.000	1.579	-1.826	-0.034	28.123	39.983	14.279	30.269	26.656
1762640396288.000	10000000	9596.000	17.100	2.000	-26.900	44.900	183.700	184.100	174.500	67.000	115.000	43.100	23.300	13.400	13.000	1.579	-1.826	-0.034	28.247	39.995	14.217	30.232	26.656
1762640396288.000	10000000	9596.000	17.100	2.000	-26.900	44.900	183.700	184.100	174.500	67.000	115.000	43.100	23.300	13.400	13.000	1.579	-1.826	-0.034	28.272	40.131	14.179	30.356	26.656
1762640003072.000	10000000	9596.000	17.100	2.000	-26.900	44.900	183.700	184.100	174.900	67.000	115.000	42.800	24.000	13.700	13.000	1.579	-1.826	-0.034	28.321	40.057	14.179	30.269	26.656
1762640396288.000	10000000	9513.000	17.100	2.000	-26.900	44.900	183.700	184.100	174.900	67.000	115.000	42.800	24.000	13.700	13.000	1.579	-1.826	-0.034	28.321	40.094	14.403	30.381	26.425
1762640396288.000	10000000	9513.000	17.100	2.000	-26.900	44.900	183.700	184.100	174.900	67.000	115.000	42.800	24.000	13.700	13.000	1.583	-0.673	0.007	29.066	40.628	14.552	31.200	26.425
1762640396288.000	10000000	9513.000	17.100	2.000	-29.300	44.900	183.500	184.000	174.900	67.000	115.000	42.800	24.000	13.700	13.000	1.583	-0.673	0.007	29.128	40.553	14.527	31.100	26.425
1762640396288.000	10000000	9572.000	17.100	2.000	-30.000	44.900	183.500	184.000	174.900	67.000	115.000	42.800	24.000	13.700	13.000	1.583	-0.673	0.007	29.041	40.442	14.502	31.249	26.589
1762640396288.000	10000000	9572.000	17.100	2.000	-30.000	44.900	183.500	184.000	174.900	67.000	115.000	42.800	24.000	13.700	13.000	1.583	-0.673	0.007	29.128	40.491	14.552	31.249	26.589
1762640396288.000	10000000	9572.000	17.100	2.000	-30.000	44.900	183.500	184.000	174.900	67.000	115.000	42.800	24.000	13.700	13.000	1.583	-0.673	0.007	28.991	40.392	14.564	31.187	26.589
1762640396288.000	10000000	9572.000	17.100	2.000	-30.000	44.900	183.500	184.000	174.900	67.000	115.000	42.800	24.000	13.700	13.000	0.628	-2.587	0.019	28.917	40.392	14.638	31.410	26.589
1762640396288.000	10000000	9572.000	17.100	2.000	-30.000	44.900	183.500	184.000	174.900	67.000	115.000	42.800	24.000	13.700	13.000	0.628	-2.587	0.019	28.743	40.454	14.626	31.274	26.589
1762640396288.000	10000000	9572.000	17.100	2.000	-30.000	44.900	183.500	184.000	174.900	67.000	115.000	42.800	24.000	13.700	13.000	0.628	-2.587	0.019	28.718	40.578	14.738	31.249	26.589
1762640396288.000	10000000	9572.000	17.100	2.000	-30.000	44.900	183.500	184.000	174.900	67.000	115.000	42.800	24.000	13.700	13.000	0.628	-2.587	0.019	28.483	40.379	14.775	31.249	26.589
1762640396288.000	10000000	9572.000	17.100	2.000	-30.000	44.900	183.500	184.000	174.900	67.000	115.000	42.800	24.000	13.700	13.000	0.628	-2.587	0.019	28.532	40.466	14.750	31.249	26.589
1762640396288.000	10000000	9572.000	17.100	2.000	-30.000	44.900	183.500	184.000	174.900	67.000	115.000	43.400	23.300	13.800	13.000	0.628	-2.587	0.019	28.433	40.082	15.532	30.753	26.589
1762640396288.000	10000000	9578.000	17.100	2.000	-31.800	44.900	183.500	184.000	174.900	67.000	115.000	43.400	23.300	13.800	13.000	0.628	-2.587	0.019	28.446	40.193	15.556	30.703	26.606
1762640396288.000	10000000	9578.000	17.100	2.000	-31.800	44.900	183.500	184.000	174.900	67.000	115.000	43.400	23.300	13.800	13.000	0.628	-2.587	0.019	28.309	40.032	15.742	30.728	26.606
1762640396288.000	10000000	9578.000	17.100	2.000	-31.800	44.900	183.500	184.000	174.900	67.000	115.000	43.400	23.300	13.800	13.000	0.628	-2.587	0.019	28.383	40.379	15.581	30.728	26.606
1762640396288.000	10000000	9561.000	17.100	2.000	-31.800	44.900	183.500	184.000	174.900	67.000	115.000	43.600	23.300	13.800	13.000	0.628	-2.587	0.019	28.371	40.293	15.445	30.765	26.558
1762640396288.000	10000000	9561.000	17.100	2.000	-32.100	44.900	183.500	184.000	174.900	67.000	115.000	43.600	23.300	13.800	13.000	0.628	-2.587	0.019	28.284	40.355	15.221	30.753	26.558
1762640396288.000	10000000	9561.000	17.100	2.000	-32.100	44.900	183.400	184.000	174.900	67.100	115.000	43.600	23.300	13.800	13.000	0.628	-2.587	0.019	28.421	40.231	15.246	30.790	26.558
1762640003072.000	10000000	9561.000	17.100	2.000	-32.100	44.900	183.400	184.000	174.900	67.100	115.000	43.600	23.300	13.800	13.000	0.903	-0.242	0.841	28.532	40.379	15.234	31.051	26.558
1762640396288.000	10000000	9561.000	17.100	2.000	-32.100	44.900	183.400	184.000	174.900	67.100	115.000	43.600	23.300	13.800	13.000	0.903	-0.242	0.841	28.446	40.293	15.296	31.237	26.558
1762640396288.000	10000000	9532.000	17.300	2.000	-32.500	44.900	183.400	184.000	174.900	67.100	115.000	43.600	23.300	13.800	13.000	0.903	-0.242	0.841	28.470	40.367	15.234	32.080	26.478
1762640396288.000	10000000	9532.000	17.300	2.000	-32.500	44.900	183.400	184.000	174.900	67.100	115.000	43.600	23.300	13.800	13.000	0.903	-0.242	0.841	28.321	40.181	16.524	32.229	26.478
